SET_SEQ,PRED_SEQ,PREY_SEQ,DATASOURCE,MISSION,SETNO,SDATE,STIME,STRAT,BOTTOM_TEMPERATURE,DEPTH,GEAR,SLATDD,SLONGDD,NAFO_ZONE,NAFO_SUBUNIT,SPEC,FSHNO,FWT,FLEN,STOWGT,EMPTYWGT,FULLNESS,FGEN,PREYSPECCD,PWT,PLEN,PNUM,RANK,DIGESTION,
8835,183641,212536,SCS,S21092017,2,21-Sep-17,1951,,,88,16,45.8495,-59.5745,4VN,4VN,880,2231,50,17,3,2.1,2,0,9100,0.8,,,,4,
8835,183642,212537,SCS,S21092017,2,21-Sep-17,1951,,,88,16,45.8495,-59.5745,4VN,4VN,880,2232,61,18,2.5,1.2,3,0,3100,0.6,,1,,4,
8835,183642,212538,SCS,S21092017,2,21-Sep-17,1951,,,88,16,45.8495,-59.5745,4VN,4VN,880,2232,61,18,2.5,1.2,3,0,2811,0.7,,2,,2,
8835,183643,212539,SCS,S21092017,2,21-Sep-17,1951,,,88,16,45.8495,-59.5745,4VN,4VN,880,2233,78,18,4.1,2.1,2,0,2507,0.3,,1,,3,
8835,183643,212540,SCS,S21092017,2,21-Sep-17,1951,,,88,16,45.8495,-59.5745,4VN,4VN,880,2233,78,18,4.1,2.1,2,0,3100,1.7,,1,,4,
8836,183644,212541,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1745,297,31,3.3,2.5,2,,2819,0.1,,2,,3,
8836,183644,212542,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1745,297,31,3.3,2.5,2,,3100,0.1,,2,,2,
8836,183644,212543,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1745,297,31,3.3,2.5,2,,4300,0.1,,1,,2,
8836,183644,212544,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1745,297,31,3.3,2.5,2,,9100,0.7,,,,4,
8836,183645,212545,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1746,363,32,2.1,1.1,2,,2610,0.1,,1,,4,
8836,183645,212546,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1746,363,32,2.1,1.1,2,,4300,0.1,,2,,2,
8836,183645,212547,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1746,363,32,2.1,1.1,2,,3100,0.4,,10,,2,
8836,183645,212548,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1746,363,32,2.1,1.1,2,,9700,0.4,,,,1,
8836,183646,212549,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1747,460,36,4.6,4,1,,2800,0.2,,1,,4,
8836,183646,212550,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,11,1747,460,36,4.6,4,1,,9100,0.4,,,,4,
8836,183647,212551,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,12,1776,383,37,15.7,5,4,,590,10.1,,1,,4,
8836,183648,212552,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1763,188,32,2.4,2.1,1,,2610,0.3,,3,,4,
8836,183649,212553,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1764,133,28,1,0.7,3,,2610,0.3,,1,,4,
8836,183650,212554,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1765,132,28,1.5,0.7,4,,2610,0.4,,1,,4,
8836,183650,212555,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1765,132,28,1.5,0.7,4,,7000,0.3,,1,,1,
8836,183651,212556,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1766,145,29,2,1.8,1,,2610,0.2,,2,,3,
8836,183652,212557,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1767,184,31,3,1.7,4,,2700,0.2,,2,,3,
8836,183652,212558,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1767,184,31,3,1.7,4,,2610,0.9,,3,,4,
8836,183653,212559,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1768,169,30,1.8,1.5,1,,2610,0.3,,2,,4,
8836,183654,212560,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1769,144,29,1.2,0.8,2,,2610,0.3,,2,,4,
8836,183656,212561,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1771,342,40,4.1,3.8,1,,2610,0.2,,2,,4,
8836,183657,212562,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1772,280,34,3.2,2.1,4,,2611,0.3,,2,,3,
8836,183657,212563,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1772,280,34,3.2,2.1,4,,193,0.9,4.9,1,,2,
8836,183658,212564,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1773,211,32,1.9,1.7,1,,6200,0.1,,1,,4,
8836,183658,212565,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,13,1773,211,32,1.9,1.7,1,,2610,0.2,,2,,4,
8836,183659,212566,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1736,132,28,1.5,1.5,1,,2907,0.1,,1,,3,
8836,183660,212567,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1737,97,25,0.9,0.8,1,,2809,0.1,,3,,4,
8836,183661,212568,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1738,112,26,1.1,0.8,3,,2610,0.2,,2,,4,
8836,183661,212569,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1738,112,26,1.1,0.8,3,,2809,0.1,,1,,4,
8836,183663,212570,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1740,145,29,4.8,1.6,4,,2904,0.1,,4,,3,
8836,183663,212571,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1740,145,29,4.8,1.6,4,,2610,2.8,,7,,3,
8836,183664,212572,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1741,74,23,1.1,0.6,4,,2906,0.5,,7,,4,
8836,183665,212573,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1742,82,24,1.5,0.4,4,,2809,1.1,,11,,3,
8836,183666,212574,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1743,128,27,1.5,1.1,4,,2611,0.3,,1,,1,
8836,183666,212575,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1743,128,27,1.5,1.1,4,,2800,0.1,,1,,4,
8836,183667,212576,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,14,1744,77,23,1,0.8,3,,2906,0.3,,8,,3,
8836,183671,212577,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1751,75,24,0.4,0.2,1,,9100,0.1,,,,4,
8836,183671,212578,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1751,75,24,0.4,0.2,1,,2819,0.1,,2,,3,
8836,183673,212579,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1753,107,27,0.4,0.4,1,,9000,0.1,,,,4,
8836,183674,212580,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1754,100,27,0.4,0.3,2,,9100,0.1,,,,4,
8836,183674,212581,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1754,100,27,0.4,0.3,2,,3100,0.1,,1,,1,
8836,183678,212582,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,41,1758,172,31,0.8,0.6,2,,9700,0.2,,,,1,
8836,183681,212583,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,400,1759,1273,39,233.8,34.5,4,,1099,196.1,,1,,4,
8836,183684,212584,SCS,S21112016,3,16-Nov-16,734,,,179,16,43.70367,-59.20983,4W,4WG,400,1762,965,40,46.5,31.6,4,,1099,13.8,,1,,4,
8837,183687,212585,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1798,290,31,3.3,2.2,4,,3100,0.9,,15,,2,
8837,183687,212586,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1798,290,31,3.3,2.2,4,,4300,0.1,,1,,2,
8837,183687,212587,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1798,290,31,3.3,2.2,4,,9001,0.1,,3,,1,
8837,183687,212588,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1798,290,31,3.3,2.2,4,,2610,0.1,,1,,3,
8837,183688,212589,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1799,259,29,2.7,1.6,4,,2819,0.1,,1,,2,
8837,183688,212590,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1799,259,29,2.7,1.6,4,,4300,0.1,,2,,2,
8837,183688,212591,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1799,259,29,2.7,1.6,4,,3100,1,,10,,2,
8837,183689,212592,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1800,269,29,3.1,2.7,1,,8600,0.1,,2,,2,
8837,183689,212593,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1800,269,29,3.1,2.7,1,,4300,0.1,,1,,3,
8837,183689,212594,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1800,269,29,3.1,2.7,1,,2819,0.1,,1,,4,
8837,183689,212595,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1800,269,29,3.1,2.7,1,,9000,0.2,,,,4,
8837,183689,212596,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1800,269,29,3.1,2.7,1,,6200,0.1,,2,,4,
8837,183690,212597,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1801,257,29,2.7,1.6,4,,4300,0.1,,2,,2,
8837,183690,212598,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1801,257,29,2.7,1.6,4,,9700,1,,,,1,
8837,183691,212599,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1802,238,29,2.5,1.4,4,,3100,1,,,,3,
8837,183691,212600,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1802,238,29,2.5,1.4,4,,6200,0.1,,2,,4,
8837,183691,212601,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1802,238,29,2.5,1.4,4,,9001,0.1,,5,,1,
8837,183692,212602,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1803,278,31,4.2,2.7,3,,9100,0.1,,,,4,
8837,183692,212603,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1803,278,31,4.2,2.7,3,,2819,0.1,,1,,3,
8837,183692,212604,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1803,278,31,4.2,2.7,3,,3100,1.3,,,,2,
8837,183692,212605,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1803,278,31,4.2,2.7,3,,4300,0.1,,9,,2,
8837,183693,212606,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1804,275,30,3.9,2.1,4,,2819,0.1,,2,,3,
8837,183693,212607,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1804,275,30,3.9,2.1,4,,4210,0.1,,2,,4,
8837,183693,212608,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1804,275,30,3.9,2.1,4,,3100,1.7,,,,2,
8837,183693,212609,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1804,275,30,3.9,2.1,4,,4300,0.1,,1,,3,
8837,183693,212610,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1804,275,30,3.9,2.1,4,,9001,0.1,,5,,1,
8837,183693,212611,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1804,275,30,3.9,2.1,4,,6200,0.1,,1,,4,
8837,183694,212612,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1805,276,31,3,1.8,3,,3100,1.1,,,,2,
8837,183694,212613,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1805,276,31,3,1.8,3,,9001,0.1,,1,,1,
8837,183694,212614,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1805,276,31,3,1.8,3,,4300,0.1,,4,,2,
8837,183694,212615,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1805,276,31,3,1.8,3,,3117,0.1,,4,,3,
8837,183695,212616,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1806,309,32,3.8,2.1,4,,2830,0.1,,1,,3,
8837,183695,212617,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1806,309,32,3.8,2.1,4,,3100,1.7,,,,2,
8837,183696,212618,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1807,227,29,3.6,2.1,4,,9700,1.4,,,,1,
8837,183696,212619,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,11,1807,227,29,3.6,2.1,4,,4300,0.1,,14,,2,
8837,183697,212620,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,12,1808,365,27,6.6,6.5,1,,2906,0.1,,1,,4,
8837,183697,212621,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,12,1808,365,27,6.6,6.5,1,,2610,0.1,,1,,4,
8837,183701,212622,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,13,1795,181,30,1.3,1.1,2,,9001,0.1,,1,,1,
8837,183701,212623,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,13,1795,181,30,1.3,1.1,2,,2610,0.3,,2,,4,
8837,183703,212624,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,13,1797,134,27,1.6,1.4,1,,2610,0.2,,2,,4,
8837,183705,212625,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1780,164,30,1.6,1.4,1,,9100,0.1,,,,4,
8837,183705,212626,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1780,164,30,1.6,1.4,1,,2610,0.1,,1,,4,
8837,183706,212627,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1781,255,34,2.7,2.4,1,,2610,0.3,,1,,2,
8837,183709,212628,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1784,108,25,1,0.6,4,,2600,0.1,,1,,4,
8837,183709,212629,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1784,108,25,1,0.6,4,,2100,0.3,,1,,4,
8837,183711,212630,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1786,233,33,9.1,2,4,,2300,1.7,,1,,2,
8837,183711,212631,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1786,233,33,9.1,2,4,,1099,5.2,,1,,4,
8837,183714,212632,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1789,86,24,0.6,0.5,1,,2610,0.1,,2,,4,
8837,183716,212633,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1791,224,31,2.9,0.9,4,,2300,1.4,,1,,2,
8837,183716,212634,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,14,1791,224,31,2.9,0.9,4,,2300,0.6,,1,,2,
8837,183718,212635,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1810,92,26,0.4,0.3,2,,9001,0.1,,2,,2,
8837,183718,212636,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1810,92,26,0.4,0.3,2,,3100,0.1,,1,,3,
8837,183718,212637,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1810,92,26,0.4,0.3,2,,9100,0.1,,,,4,
8837,183719,212638,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1811,73,25,0.3,0.2,2,,4229,0.1,,1,,2,
8837,183719,212639,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1811,73,25,0.3,0.2,2,,9100,0.1,,,,4,
8837,183720,212640,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1812,77,23,0.6,0.4,3,,3100,0.2,,,,2,
8837,183722,212641,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1814,72,24,0.4,0.3,2,,3100,0.1,,,,2,
8837,183722,212642,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1814,72,24,0.4,0.3,2,,3117,0.1,,2,,2,
8837,183723,212643,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1815,77,26,0.4,0.3,1,,9700,0.1,,,,1,
8837,183725,212644,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1817,117,27,0.9,0.4,4,,2819,0.1,,2,,2,
8837,183725,212645,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1817,117,27,0.9,0.4,4,,9700,0.5,,,,1,
8837,183725,212646,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1817,117,27,0.9,0.4,4,,3100,0.1,,1,,3,
8837,183725,212647,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1817,117,27,0.9,0.4,4,,9001,0.1,,1,,1,
8837,183726,212648,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1818,99,26,0.8,0.4,4,,9001,0.1,,1,,1,
8837,183726,212649,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1818,99,26,0.8,0.4,4,,3100,0.3,,,,1,
8837,183727,212650,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1819,79,25,0.3,0.3,1,,9100,0.1,,,,4,
8837,183727,212651,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1819,79,25,0.3,0.3,1,,4300,0.1,,2,,3,
8837,183727,212652,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,41,1819,79,25,0.3,0.3,1,,3100,0.1,,2,,2,
8837,183728,212653,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,44,1826,33,16,0.3,0.2,2,0,7100,0.1,,1,,1,
8837,183728,212654,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,44,1826,33,16,0.3,0.2,2,0,9001,0.1,,1,,1,
8837,183728,212655,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,44,1826,33,16,0.3,0.2,2,0,9700,0.1,,,,1,
8837,183730,212656,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,44,1828,34,17,0.4,0.2,2,0,9700,0.2,,,,1,
8837,183732,212657,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,112,1824,106,27,1,0.8,1,,2906,0.1,,1,,4,
8837,183733,212658,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,142,1825,122,26,3.3,1,4,,2100,2.3,,2,,4,
8837,183736,212659,SCS,S21112016,4,16-Nov-16,915,,,188,16,43.77683,-59.08633,4W,4WG,400,1822,1250,44,57,33.9,4,,44,22.9,13.5,1,,1,
8838,183737,212660,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1839,149,25,5.9,2.3,4,,2561,0.1,,1,,4,
8838,183737,212661,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1839,149,25,5.9,2.3,4,,9000,0.3,,1,,4,
8838,183737,212662,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1839,149,25,5.9,2.3,4,,2300,2.9,,1,,2,
8838,183738,212663,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1840,201,28,2.4,2.3,1,,2800,0.1,,1,,4,
8838,183739,212664,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1841,219,30,5.6,3.1,3,,590,0.5,4.5,1,,3,
8838,183739,212665,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1841,219,30,5.6,3.1,3,,590,0.9,5.6,1,,3,
8838,183739,212666,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1841,219,30,5.6,3.1,3,,590,0.6,4.4,1,,3,
8838,183739,212667,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1841,219,30,5.6,3.1,3,,9000,0.5,,1,,4,
8838,183740,212668,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1842,198,29,3.1,2.2,2,,9000,0.9,,1,,4,
8838,183741,212669,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1843,341,34,6.3,4.4,3,,2561,2,,1,,4,
8838,183742,212670,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1844,166,27,2.8,2.8,1,,9000,0.1,,1,,4,
8838,183743,212671,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1845,130,25,2,1.7,1,,2100,0.2,,1,,4,
8838,183744,212672,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1846,290,33,3.2,2.3,3,,9100,0.2,,,,4,
8838,183744,212673,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,10,1846,290,33,3.2,2.3,3,,2610,0.6,,2,,4,
8838,183745,212674,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1847,124,24,1.7,1.5,2,,2100,0.1,,1,,4,
8838,183746,212675,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1848,281,30,3.8,3,2,,9100,0.1,,,,4,
8838,183746,212676,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1848,281,30,3.8,3,2,,9000,0.4,,1,,4,
8838,183746,212677,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1848,281,30,3.8,3,2,,2819,0.1,,1,,3,
8838,183746,212678,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1848,281,30,3.8,3,2,,2100,0.1,,1,,4,
8838,183746,212679,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1848,281,30,3.8,3,2,,3100,0.1,,1,,2,
8838,183746,212680,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,11,1848,281,30,3.8,3,2,,6200,0.1,,4,,3,
8838,183747,212681,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,41,1849,113,27,1,0.6,3,,2811,0.1,,1,,4,
8838,183747,212682,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,41,1849,113,27,1,0.6,3,,2904,0.1,,6,,3,
8838,183747,212683,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,41,1849,113,27,1,0.6,3,,9000,0.1,,1,,4,
8838,183747,212684,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,41,1849,113,27,1,0.6,3,,2870,0.1,,1,,3,
8838,183748,212685,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1829,131,25,1.5,1.2,2,,6200,0.1,,1,,2,
8838,183748,212686,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1829,131,25,1.5,1.2,2,,9100,0.1,,,,4,
8838,183748,212687,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1829,131,25,1.5,1.2,2,,2819,0.1,,5,,4,
8838,183750,212688,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1831,72,21,0.7,0.5,2,,9100,0.1,,,,4,
8838,183750,212689,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1831,72,21,0.7,0.5,2,,2819,0.1,,1,,4,
8838,183751,212690,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1832,49,18,0.4,0.2,2,0,9000,0.1,,1,,4,
8838,183753,212691,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1834,74,21,0.7,0.6,1,,2819,0.1,,2,,4,
8838,183753,212692,SCS,S21112016,5,16-Nov-16,1040,,,92,16,43.8485,-59.13533,4W,4WG,42,1834,74,21,0.7,0.6,1,,6200,0.1,,2,,2,
